Date,NAV,Cash,SharesValue,OptionMTM,BlockA_Value,CumPremium,CumDividends,CumCosts,Delta,Gamma,Vega,DailyReturn,SPY_NAV,SPY_Return,ExcessReturn
2025-05-13,5.820442542226123e8,1.632298420865406e8,1.3072553421000001e8,-4.1421242059281846e6,2.922310021319999e8,-2.8653421935130116e6,3.0133794969200003e6,4.001743519070819e6,1.1481870681242363,-0.08956403670631885,-2.930335821246922,0.0010916495213315613,6.022577996715928e8,0.006582176726720235,-0.005490527205388673
2025-05-14,5.828214698862705e8,1.630471278360368e8,1.3087681751e8,-3.9569667717662095e6,2.92854491312e8,-3.083895979323075e6,3.08211984692e6,4.0189383776982743e6,1.1517997242803357,-0.09525067161831441,-2.8501683441975776,0.0013344298195150373,6.030275041050904e8,0.001277215503616702,5.7214315898335144e-5
2025-05-15,5.867575679602953e8,1.6363426208123192e8,1.3053748912e8,-4.0417760349366576e6,2.96627592794e8,-2.4527244142020475e6,3.13661017692e6,4.10173909907168e6,1.0840869757268172,-0.0758348286484178,-3.5401812420632557,0.006730819904777974,6.059729064039409e8,0.004872468363892324,0.00185835154088565
2025-05-16,5.906040114118395e8,1.637764762748154e8,1.3093017533000001e8,-3.364614156975941e6,2.9926197396400005e8,-2.3412804673520676e6,3.2063921419200003e6,4.1249176766154673e6,1.0530847850258007,-0.06699078239274268,-3.299048583329002,0.006534028634501254,6.098111658456486e8,0.006314068889555102,0.00021995974494615211
2025-05-19,5.912853290833977e8,1.6404660985023406e8,1.3061210671e8,-3.175771268836382e6,2.99802383792e8,-1.9717260584047157e6,3.2713116019200003e6,4.273321036502864e6,1.0695282128610357,-0.07656545886721315,-2.9859026761479948,0.0011529298449239889,6.104782430213464e8,0.001093309894027783,5.9619950896205864e-5
2025-05-20,5.898428180608603e8,1.640139113026529e8,1.2956726992e8,-2.891877677792723e6,2.9915351451600003e8,-1.9826525126703128e6,3.2713116019200003e6,4.279137811414575e6,1.0672763445158568,-0.08263644288468251,-2.688131178744488,-0.0024425998876225208,6.08425697865353e8,-0.003367857018453435,0.0009252571308309143
2025-05-21,5.846401745147945e8,1.6399544828243658e8,1.2834998634e8,-3.531719831642039e6,2.95826459724e8,-1.9826525126703128e6,3.2713116019200003e6,4.28168443812767e6,1.120557458743583,-0.08761236604778008,-2.6013596375074117,-0.008859519650780356,5.981732348111658e8,-0.01699439561241789,0.008134875961637533
2025-05-22,5.840754432651078e8,1.63977782430072e8,1.284509311e8,-3.219150590964146e6,2.9486588032600003e8,-1.9716484127772904e6,3.2713116019200003e6,4.294578385676141e6,1.154280277803579,-0.10758567750536135,-2.459213803811704,-0.0009664135313158795,5.984092775041051e8,0.0003945280723591793,-0.0013609416036750588
2025-05-23,5.82962971493639e8,1.7112266018815738e8,1.2010200682000001e8,-2.914979256518398e6,2.94653283742e8,-1.8919242334505368e6,3.2713116019200003e6,4.3007656492135655e6,1.1551269809919384,-0.11431819387755578,-2.3457646519155455,-0.0019064875574912321,5.943247126436782e8,-0.006849106106617597,0.004942618549126365
2025-05-27,5.912787148208977e8,1.7245635855685282e8,1.2234873582e8,-2.975918301955085e6,2.99449538746e8,-482401.45853195013,3.3363025019200006e6,4.425850208586795e6,1.0860129944573742,-0.0883833503036585,-3.43818655864808,0.014163834319738555,6.066810344827586e8,0.020577350051716792,-0.0064135157319782365
2025-05-28,5.876431614526626e8,1.7243799267046103e8,1.2150162199e8,-3.2666184577985564e6,2.969701652500001e8,-482401.45853195013,3.3363025019200006e6,4.42826095505485e6,1.1197028138316016,-0.07985596548810481,-3.3097836194213666,-0.006167609518357153,6.031711822660098e8,-0.005802133541070731,-0.00036547597728642245
2025-05-29,5.894541046206379e8,1.724197161515413e8,1.2194185397999999e8,-3.013678658903377e6,2.98106213148e8,-482401.45853195013,3.3363025019200006e6,4.430680436284613e6,1.1057398596563133,-0.08333063777634328,-3.1473540661617383,0.003076966787645574,6.055521346469622e8,0.003939620303707869,-0.000862653516062295
2025-05-30,5.895535078957983e8,1.665448881210302e8,1.2733894556999998e8,-2.8151303092318433e6,2.9848480451399994e8,-437627.7137284424,3.3363025019200006e6,4.436003407188778e6,1.0496263974683748,-0.07135821776407487,-2.88428864884367,0.00016862193990974106,6.048747947454844e8,-0.001119175318610388,0.0012877972585201292
2025-06-02,5.915309033326839e8,1.6673844586471888e8,1.2795478882e8,-2.3928711660349285e6,2.99230539814e8,-285646.9817412934,3.4070091019200003e6,4.449224408766253e6,1.0423972441198177,-0.07832934821498286,-2.5549723719366217,0.003348443626290276,6.082820197044336e8,0.005617136840275094,-0.002268693213984818
2025-06-03,5.92253070396177e8,1.6683664094314197e8,1.2832122548000002e8,-2.332056908964896e6,2.9942726088199997e8,-158913.4596139402,3.4070091019200003e6,4.461800907459998e6,1.0432611639334417,-0.08355945520678743,-2.535889314834162,0.001220099560573118,6.117508210180625e8,0.005686421782971962,-0.004466322222398844
2025-06-04,5.904938005877408e8,1.669708713650152e8,1.2841879685e8,-2.9906070952744107e6,2.9809473946800005e8,2328.0766010340303,3.4070091019200003e6,4.472830589743417e6,1.0773524547819915,-0.09109869902076477,-2.6767542946445384,-0.0029748903151691763,6.115866174055829e8,-0.00026845187322521724,-0.002706438441943959
2025-06-05,5.863057647827567e8,1.651142661409704e8,1.2824805101000002e8,-2.8527800042138244e6,2.9579622763600004e8,-1.7611643907079275e6,3.4070091019200003e6,4.550009386780827e6,1.0840250974854302,-0.09456873853077746,-2.5685755213289543,-0.007117700599629018,6.086309523809524e8,-0.004844498027885891,-0.002273202571743127
2025-06-06,5.911301225821017e8,1.6527700192580077e8,1.3046170917999999e8,-2.545572563699033e6,2.9793698403999996e8,-1.8013055914250286e6,3.65115965492e6,4.575462005024822e6,1.0667152308119838,-0.1014279469163763,-2.7764937197831205,0.008194730343856094,6.148809523809524e8,0.010216581202683983,-0.0020218508588278894
2025-06-09,5.926723354932396e8,1.653167054967612e8,1.3123445424e8,-2.590580101521467e6,2.98711755858e8,-1.7086744090859569e6,3.7248223549200003e6,4.68610118611166e6,1.0800209761666164,-0.09465282155095978,-2.940685426588996,0.00260552556398963,6.154351395730705e8,0.0009008859320367435,0.0017046396319528867
2025-06-10,5.958686771133999e8,1.6528050854630446e8,1.3227700935e8,-2.4756705489045167e6,3.00786829766e8,-1.7034112261499525e6,3.7248223549200003e6,4.711568573943472e6,1.0552500540818568,-0.0867657236166021,-2.673506148947123,0.005378610063857536,6.189244663382595e8,0.005653678300713949,-0.0002750682368564128
2025-06-11,5.954129227123104e8,1.6533297939137977e8,1.3167573933e8,-2.0785438180693518e6,3.00482747809e8,-1.7034112261499525e6,3.7959848099200004e6,4.714181187819067e6,1.0640121490238175,-0.08784032836112006,-2.4086152224070174,-0.0007651497738088153,6.171592775041051e8,-0.0028561010415053545,0.002090951267696539
2025-06-12,5.961170268617454e8,1.6531458110330293e8,1.3191407554e8,-2.1093853955576937e6,3.00997755614e8,-1.685687361965513e6,3.7959848099200004e6,4.734236642165977e6,1.0479959401971144,-0.09350216492410234,-2.2656494569144,0.001181848986071543,6.196120689655173e8,0.003966448097568076,-0.002784599111496533
2025-06-13,5.93284305774621e8,1.5872136386579037e8,1.3824335841000003e8,-2.3995487811694383e6,2.9871913228e8,-1.6270279590228605e6,4.23884028992e6,4.741672558331597e6,1.082830625050135,-0.10161728415826228,-2.152724178552346,-0.004763281098355776,6.126847290640393e8,-0.011243091574179687,0.0064798104758239106
2025-06-16,5.956331342800975e8,1.5977444932725197e8,1.3884875657e8,-2.8617189171545417e6,2.998716473e8,-586747.5396985207,4.378698609920001e6,4.85271657714966e6,1.0865960435515396,-0.10723545654453397,-3.182420724866855,0.00395121054193126,6.185139573070607e8,0.009469262540484635,-0.005518051998553375
2025-06-17,5.922260672506995e8,1.579556448291647e8,1.3969328486e8,-3.136233354465262e6,2.9771337091600007e8,-586747.5396985207,4.378698609920001e6,4.855452555105611e6,1.1248039786875579,-0.09983946067998593,-2.9023886611742737,-0.005736498682924918,6.132286535303776e8,-0.00858188418283845,0.002845385499913533
2025-06-18,5.909579579856396e8,1.5776084016309682e8,1.3872591135000002e8,-2.7847893994572666e6,2.97255995872e8,-754399.8532273173,4.378698609920001e6,4.866624204242812e6,1.1118868080844542,-0.09766135720843935,-2.766593409181053,-0.0021435545503898368,6.13136288998358e8,-0.00015063139688820115,-0.0019929231535016356
2025-06-20,5.913018217313418e8,1.442049394853925e8,1.5156614376e8,-2.2459375720507656e6,2.977766760580001e8,-618464.6775824698,4.378698609920001e6,4.881904121024584e6,1.0445081187223966,-0.06427963071593669,-2.4707467544405715,0.0005817059182717799,6.098932676518883e8,-0.005303271584207181,0.005884977502478961
2025-06-23,5.940093775590748e8,1.447658070341837e8,1.5108901932000002e8,-2.4846619271089192e6,3.0063921313199997e8,-545.4083123033633,4.378698609920001e6,4.927423478059993e6,1.0051845699927469,-0.07304888824194372,-2.6134978481087847,0.004568522660648,6.15917487684729e8,0.009829035202201908,-0.005260512541553908
2025-06-24,5.96648979691266e8,1.4515103767271808e8,1.5168818956e8,-2.689962319452161e6,3.0249971477799994e8,426825.60944486194,4.378698609920001e6,4.953535032809048e6,0.998096497308436,-0.06256870815593228,-2.8260210877287326,0.004433860377275778,6.227216748768473e8,0.010986663170779565,-0.006552802793503787
2025-06-25,5.922901424201733e8,1.416969757577244e8,1.5371069597000003e8,-2.8921961975510833e6,2.997746668899999e8,604218.6169960066,4.378698609920001e6,4.968959963521003e6,1.0341722808338305,-0.06898565047596078,-2.7905907263350636,-0.007332346490752428,6.230706075533662e8,0.0005601779535240325,-0.00789252444427646
2025-06-26,6.076920475606813e8,1.4042368578781372e8,1.5686979966e8,-3.119508313132271e6,3.1351807042599994e8,1.179378565995885e6,4.378698609920001e6,5.008556174609919e6,1.078923815078723,-0.07142921289528295,-3.1610465390290425,0.025671632667737754,6.279454022988505e8,0.007793376552051257,0.017878256115686497
2025-06-27,6.109925020919952e8,1.4073889757258108e8,1.5829245404000002e8,-3.311779722985717e6,3.152729302023999e8,1.458830725708639e6,4.45896150992e6,5.0366614101767475e6,1.0672169731488588,-0.06606347239112997,-3.254735441654795,0.00541643463232333,6.310652709359605e8,0.00495607398643827,0.00046036064588506065
2025-06-30,6.126425891158588e8,1.410923047341251e8,1.5832640877e8,-3.4343659866662417e6,3.1665824159839994e8,1.8451614111940893e6,4.51583526992e6,5.109971594855335e6,1.077380160302613,-0.07850583587913113,-3.292507114282403,0.002697026320902296,6.340825123152709e8,0.004769793916050702,-0.002072767595148406
2025-07-01,6.124309766685576e8,1.4027057400162533e8,1.6020014598e8,-4.478261154267768e6,3.1643851784120005e8,1.0931646416287727e6,4.51583526992e6,5.163173932369164e6,1.0525137819643529,-0.08672881617255085,-3.1211960184721033,-0.00034546896662490667,6.338772577996715e8,-0.0003237555673756276,-2.1713399249279064e-5
2025-07-02,6.14762515681746e8,1.4005863441240057e8,1.6143645698e8,-4.0269039186545885e6,3.17294328208e8,848431.6603863656,4.5753434499e6,5.173362805088114e6,1.0726828671619726,-0.09534358743678353,-2.92721888056198,0.0037997949517105667,6.367508210180625e8,0.004523067237805378,-0.0007232722860948115
2025-07-03,6.173577856763734e8,1.4830728804393628e8,1.5359267735000002e8,-3.1170011959629874e6,3.1857482147840005e8,807449.9250817888,4.7316339999e6,5.187375958459586e6,1.086955921139637,-0.09958043999435784,-2.7702664725822896,0.004212695513437836,6.417692939244664e8,0.00785048060141591,-0.0036377850879780738
2025-07-07,6.132556859923619e8,1.4891922395579153e8,1.518786623e8,-3.6932269094297015e6,3.1615102664599997e8,1.5515965896065095e6,4.7316339999e6,5.302927850245765e6,1.1051094076652688,-0.07956652489641085,-3.5684713347930734,-0.006666780385426563,6.369868637110016e8,-0.007479850606760152,0.0008130702213335894
2025-07-08,6.139789177347214e8,1.4889964821023676e8,1.5258984301000002e8,-3.6445091111152596e6,3.161339356255999e8,1.5515965896065095e6,4.7316339999e6,5.305955426495964e6,1.1108571497197681,-0.08415552560946782,-3.447181190689689,0.001178636625610352,6.366379310344827e8,-0.0005479363886280453,0.0017265730142383973
2025-07-09,6.149196353948706e8,1.4888689081988364e8,1.5311049593e8,-3.505816753812852e6,3.1642806539879996e8,1.5693851937413132e6,4.7316339999e6,5.319933735902151e6,1.1264649421592545,-0.09251100534229285,-3.275007583491876,0.0015309934925120672,6.404556650246304e8,0.00597880276644247,-0.004447809273930403
2025-07-10,6.156598011394042e8,1.4740351563653418e8,1.5447258893e8,-3.6371637355299233e6,3.174208603083999e8,1.553791756242707e6,5.121294983899999e6,5.360784446226473e6,1.1415606148413011,-0.0706345054241871,-2.994036623856678,0.001202954984968585,6.422619047619048e8,0.002816272223366667,-0.001613317238398082
2025-07-11,6.153011820842412e8,1.4713467921657163e8,1.5494773268e8,-3.5189991855304744e6,3.167377693732e8,1.3179883014296405e6,5.121294983899999e6,5.377204369123006e6,1.1380419475731578,-0.07504909807430721,-2.8994770991941996,-0.0005826652025469059,6.40004105090312e8,-0.003521581306209498,0.002938916103662592
2025-07-14,6.153520256179324e8,1.4748835541750756e8,1.54131773e8,-3.24378963677508e6,3.169756868372e8,1.7246473451428157e6,5.121294983899999e6,5.413583846669422e6,1.1166741436798717,-0.07844924154620012,-2.796153807834524,8.262853158313987e-5,6.41225369458128e8,0.0019063950087812032,-0.0018237664771980633
2025-07-15,6.132031426520386e8,1.4407487494764683e8,1.5651951546e8,-3.5570906316082315e6,3.161658428759999e8,1.9431591999211162e6,5.121294983899999e6,5.429027514109313e6,1.1464808073081807,-0.0866946218090308,-2.738104378716131,-0.003498231439380106,6.384852216748768e8,-0.0042824557207943315,0.0007842242814142253
2025-07-16,6.155871912095895e8,1.4416758372459337e8,1.5646827779e8,-3.343856360603813e6,3.1829518605559987e8,2.0632099556216449e6,5.121294983899999e6,5.439822741394937e6,1.1323460534967376,-0.08759520097144118,-2.6817575644702742,0.0038803227584374156,6.4061986863711e8,0.0033377225376298725,0.0005426002208075431
2025-07-17,6.19604663042476e8,1.439958528059081e8,1.5852515228999996e8,-3.415793397031987e6,3.2049945134360003e8,1.9615222428303778e6,5.121294983899999e6,5.493254864351519e6,1.1132541757763823,-0.08834338273005263,-2.858504415912654,0.006505039659771228,6.445402298850574e8,0.006100988371450455,0.00040405128832077253
2025-07-18,6.186064330751876e8,1.4338699293113416e8,1.5875867003000003e8,-3.352920769546514e6,3.198136908835999e8,1.3299153527180466e6,5.212913629900001e6,5.5454070041055875e6,1.1168438714222688,-0.10094802847970902,-2.976371400451303,-0.0016123747989027493,6.44068144499179e8,-0.0007327057877084542,-0.0008796690111942951
2025-07-21,6.204226181251607e8,1.4194701316404712e8,1.60697012335e8,-3.0083069098863853e6,3.207868995359999e8,1.6895210212886576e6,5.3392023499e6,5.654600605220076e6,1.0994398983091513,-0.05420956733392618,-2.8395699249671367,0.0029316283568512347,6.452894088669951e8,0.0018943771335635518,0.001037251223287683
2025-07-22,6.216768601904514e8,1.4188843096004745e8,1.6255404317000002e8,-4.271989243596126e6,3.2150637530399996e8,1.6670581554176686e6,5.3392023499e6,5.673978380637478e6,1.076596876446598,-0.04857723340535939,-2.499010726811778,0.002019552400565061,6.453817733990148e8,0.00014312635696356324,0.001876426043601498
2025-07-23,6.232570915870957e8,1.418684151626419e8,1.6331565938000003e8,-4.168887859546189e6,3.22241904904e8,1.6670581554176686e6,5.3392023499e6,5.677218770704542e6,1.077084054833088,-0.052864365534303445,-2.2510960550355743,0.0025386603732293622,6.508723316912972e8,0.008471473466357793,-0.005932813093128431
2025-07-24,6.22079647346994e8,1.3983625132890198e8,1.6378587204999998e8,-3.0010288343079323e6,3.214585528024e8,-273527.2518370284,5.3392023499e6,5.751979148686673e6,1.0815195193624219,-0.05719229831656125,-2.195973323953936,-0.0018909657992800533,6.510878489326764e8,0.0003310657984094689,-0.002222031597689522
2025-07-25,6.227027230662682e8,1.3981621830384088e8,1.6363614269000003e8,-2.7108846395727084e6,3.21961246712e8,-273527.2518370284,5.3392023499e6,5.755225897549571e6,1.0864997749167888,-0.06265964704413866,-2.008889387283804,0.0010010999289846723,6.538382594417077e8,0.004215433447534167,-0.003214333518549495
2025-07-28,6.220155268428689e8,1.4040479729118088e8,1.6372999681e8,-3.38320728831208e6,3.212639400300001e8,465055.9240528741,5.3392023499e6,5.88842699674695e6,1.1253082305793884,-0.06029102342099224,-2.5633477762578605,-0.0011041796700084205,6.536740558292283e8,-0.0002511695093403432,-0.0008530101606680773
2025-07-29,6.242405563770155e8,1.4029877832204175e8,1.6414721998e8,-3.0326050770262587e6,3.22827163152e8,398193.30062547256,5.3392023499e6,5.916158896496201e6,1.0982179476335585,-0.05875233194204896,-2.6402644111043925,0.0035707458976403927,6.519499178981937e8,-0.00264109570280624,0.006211841600446633
2025-07-30,6.219961739226356e8,1.4052633288620636e8,1.6258280943e8,-2.830498663570933e6,3.2171753027000004e8,398193.30062547256,5.5868273499e6,5.919384745889653e6,1.1121791941175787,-0.048740797629133296,-2.4647111355254943,-0.0036018596246591983,6.511288998357964e8,-0.001260120508238316,-0.0023417391164208823
2025-07-31,6.194013938841054e8,1.4059596349301597e8,1.6201695658e8,-3.4220166481105634e6,3.2021049045919997e8,481469.71812371956,5.6492162349e6,5.978635417837536e6,1.126296840918849,-0.06569732758874572,-2.517313248001844,-0.004180423555954604,6.486863711001642e8,-0.003758274987578858,-0.00042214856837574644
2025-08-01,6.119522752004758e8,1.2444594874564978e8,1.7361520402999997e8,-3.3838987939740145e6,3.172750212188e8,587632.9365821956,5.6492162349e6,5.992923377795538e6,1.1049162933951666,-0.04932428083553903,-2.4050440004196116,-0.012099220141500666,6.380541871921183e8,-0.016526137799779406,0.0044269176582787395
2025-08-04,6.17349456617413e8,1.2457870517035213e8,1.7453979141e8,-2.5345365745390374e6,3.207654966116e8,772252.5736460094,5.6492162349e6,6.028273592254802e6,1.088883889734062,-0.06052119555532886,-2.269854549242074,0.008780946054731231,6.477524630541872e8,0.015085409270337635,-0.006304463215606404
2025-08-05,6.162046578948632e8,1.2455858507116109e8,1.7445773823e8,-2.5556465322977784e6,3.19743981126e8,772252.5736460094,5.6492162349e6,6.031735055314919e6,1.0909053501310346,-0.0665448458493384,-2.2214935206857227,-0.0018560986303626237,6.444683908045977e8,-0.005082845258531421,0.0032267466281687973
2025-08-06,6.19961827402883e8,1.2465109740988228e8,1.7728625817999998e8,-3.0467535809992324e6,3.2107122539400005e8,894050.4490771207,5.6492162349e6,6.044392847288008e6,1.0950164766784278,-0.06536672764928242,-2.242324768300661,0.00607876224128745,6.494047619047619e8,0.007630415764893428,-0.001551653523605978
2025-08-07,6.239798351770611e8,1.25049617160378e8,1.786529745e8,-3.152473923716949e6,3.234297174404e8,1.348336873118121e6,5.6492162349e6,6.089468141365349e6,1.066413355584498,-0.06295198671177489,-2.636226781349361,0.006460144987215699,6.488608374384236e8,-0.0008379248413241669,0.007298069828539866
2025-08-08,6.280345712899141e8,1.249032571336582e8,1.809813038e8,-2.9974338057441683e6,3.25147444162e8,1.1981625089495091e6,5.7042127149e6,6.123812732808629e6,1.080950589563877,-0.06625436407972732,-2.8330006048926872,0.006477162351821164,6.539203612479473e8,0.007767304673702569,-0.0012901423218814045
2025-08-11,6.269489522515064e8,1.2536771385638337e8,1.8006255876000002e8,-3.292215954076926e6,3.2481089558919996e8,1.6855453905147226e6,5.817971874899998e6,6.243551087026573e6,1.1140843586961322,-0.06418911914575098,-2.806186994840649,-0.0017300933260635531,6.526272577996715e8,-0.0019794209589214518,0.0002493276328578986
2025-08-12,6.290872067285566e8,1.2330916262704505e8,1.8301440055e8,-2.9896148324883883e6,3.25753258384e8,1.4726631414724179e6,5.817971874899998e6,6.272345737182535e6,1.1086155260658987,-0.06226327990735494,-2.6324171600768462,0.003404769086298387,6.595751231527094e8,0.010589723632381975,-0.007184954546083588
2025-08-13,6.321778188186007e8,1.2333379104827249e8,1.8392976332e8,-2.8124575716719814e6,3.277267220220001e8,1.4552619818362002e6,5.8867122249e6,6.282081137248409e6,1.0857269214278875,-0.06625881231004126,-2.4049226615956396,0.004900822925105075,6.618329228243021e8,0.00341726671882725,0.0014835562062778251
2025-08-14,6.324788386298181e8,1.2339102503395458e8,1.8497480249e8,-2.9458170121363895e6,3.270588281179999e8,1.5528677178911609e6,5.8867122249e6,6.3053941210817145e6,1.1006649162513455,-0.06234443805284471,-2.2576949267548803,0.00047604986717786346,6.61894499178982e8,9.30347950820476e-5,0.00038301507209581587
2025-08-15,6.320457939840399e8,1.2272295587588969e8,1.8584700148999995e8,-3.1572836498497594e6,3.26633120268e8,1.7204115796291898e6,5.957829729899999e6,6.3233477751964955e6,1.0863764197426558,-0.059308802684862494,-2.2096769586526754,-0.000684912972886309,6.603448275862069e8,-0.0023440118153317258,0.0016590988424454167
2025-08-18,6.306302473774127e8,1.2304853245939128e8,1.8530069818999997e8,-3.508196663978661e6,3.257892133920001e8,2.19599015850368e6,6.0227491899e6,6.531034795838611e6,1.097343031012914,-0.08940789796269619,-3.0534870371692353,-0.002242138368472979,6.602011494252872e8,-0.00021760417886085293,-0.002024534189612126
2025-08-19,6.29408083850381e8,1.2304772083661908e8,1.8477540499e8,-3.9159309170380817e6,3.255008889408e8,2.2198806987752975e6,6.0227491899e6,6.538719952207199e6,1.0692742781099438,-0.06130641748376529,-2.9459013459694536,-0.001939883700373457,6.566194581280787e8,-0.0054399211393416635,0.0035000374389682065
2025-08-20,6.282372000139493e8,1.2301206637861097e8,1.8340338503000003e8,-3.498779698261699e6,3.253205283036e8,2.210431307533364e6,6.0227491899e6,6.547940991313922e6,1.0663877102786798,-0.054582990029049754,-2.7316502592517677,-0.001862026105065695,6.548747947454844e8,-0.0026605750012684837,0.0007985488962027887
2025-08-21,6.268260888296204e8,1.2313835656080464e8,1.8295609285999998e8,-3.6836645291841943e6,3.2441530393799996e8,2.315049476220112e6,6.0772395199e6,6.56380687542566e6,1.0709422495331458,-0.06312455568027978,-2.7021073843767924,-0.0022486703124542373,6.522475369458127e8,-0.0040199165356646915,0.0017712462232104542
2025-08-22,6.338202639384379e8,1.2311588107587776e8,1.8624766376e8,-3.5024651358398227e6,3.279591842384e8,2.3465204406104367e6,6.0772395199e6,6.600838969964952e6,1.0646383671821398,-0.07481092919537786,-2.6888454135067352,0.011096287008594885,6.622639573070607e8,0.015240055749259795,-0.00414376874066491
2025-08-25,6.314468843948733e8,1.2324629475324605e8,1.8576571167000002e8,-3.6174307743729e6,3.2605230874600005e8,2.5106994528207174e6,6.0772395199e6,6.617501218319706e6,1.0995261540435128,-0.08949989664553663,-2.4553931094184924,-0.0037515908483882754,6.593493431855501e8,-0.004410698417700587,0.0006591075693123116
2025-08-26,6.313772806026118e8,1.2329057247697052e8,1.8517632151e8,-3.105722686358866e6,3.2601610930200005e8,2.5106994528207174e6,6.1422304199e6,6.621175351683e6,1.1171112694641987,-0.08163267337132551,-2.255358778607032,-0.00011023512894681176,6.621100164203612e8,0.00417822497674436,-0.004288460105691172
2025-08-27,6.331674959630654e8,1.2305952309366167e8,1.8596991438000003e8,-2.684519950596382e6,3.2682257844000006e8,2.3138564134894265e6,6.1422304199e6,6.638344530945921e6,1.0956703684533042,-0.08820421094395918,-2.2090799777566903,0.0028314008165111204,6.636186371100163e8,0.0022759127017906167,0.0005554881147205037
2025-08-28,6.329026092506926e8,1.2290020166427222e8,1.8672664524000004e8,-2.8425858255796265e6,3.26118348172e8,2.1961965748716206e6,6.1422304199e6,6.66292064960428e6,1.1061076164987247,-0.07722297300215254,-2.3682029324022498,-0.00041843925568940676,6.659688013136288e8,0.0035351817914239803,-0.003953621047113387
2025-08-29,6.315289906314212e8,1.2287729246408397e8,1.8687901132500002e8,-3.395199092662747e6,3.25167885935e8,2.199343580984915e6,6.1422304199e6,6.671898531529222e6,1.0905105517180127,-0.08740307229564499,-2.253366103583853,-0.0021727061547096582,6.619971264367815e8,-0.005981609371051633,0.0038089032163419745
2025-09-02,6.29247052843358e8,1.2321216480083936e8,1.8592323882e8,-3.548192919081451e6,3.236598421416001e8,2.6708965595866977e6,6.1422304199e6,6.791537914898285e6,1.111149631082079,-0.0581506901013418,-2.146383731097737,-0.0036198979060309,6.570915435139573e8,-0.0074378707816649126,0.0038179728756340126
2025-09-03,6.336041426820245e8,1.2319144083840847e8,1.8871171465e8,-3.572586030384094e6,3.2527357322400004e8,2.6708965595866977e6,6.1422304199e6,6.795282194950861e6,1.106769352748145,-0.05898361693719277,-1.9031528224781733,0.006900428400420822,6.606527093596059e8,0.0054049554872293015,0.00149547291319152
2025-09-04,6.380052200660064e8,1.231797521071855e8,1.9050801371000004e8,-3.094361765179048e6,3.2741181601399994e8,2.6156068947609416e6,6.214797719899999e6,6.807151306704295e6,1.111601557111819,-0.062006688382140185,-1.60939597197843,0.006922086430215302,6.661740558292283e8,0.008322681581425684,-0.001400595151210382
2025-09-05,6.340530358713683e8,7.984662115376309e7,2.3060946544e8,-1.9272332283948231e6,3.255241825060001e8,2.560884344620945e6,6.4589482729e6,6.833650496572519e6,1.051233584304032,-0.05524393940862197,-1.5090375089680537,-0.00621386150047698,6.642446633825945e8,-0.002900430926530362,-0.0033134305739466186
2025-09-08,6.329823429103831e8,8.050841759396562e7,2.3037485991000003e8,-2.5179523815826047e6,3.2461701778800005e8,3.3366797193425037e6,6.4939384728999995e6,6.975313763456979e6,1.0669660406078953,-0.08558445747104819,-2.2161400593725427,-0.0016900762737535047,6.658764367816092e8,0.002453572411447169,-0.004143648685200674
2025-09-09,6.364620223061893e8,8.054700703395768e7,2.3189901727000004e8,-2.2778597669684235e6,3.2629385776919997e8,3.3703487600526465e6,6.5326109728999995e6,6.991985388255278e6,1.0486242336645748,-0.06246839339488688,-2.202866193599259,0.005482222311155027,6.674158456486043e8,0.002309185422184612,0.0031730368889704152
2025-09-10,6.359823486993549e8,7.872533239698772e7,2.3341032977000004e8,-2.1977994524329053e6,3.260444859848e8,3.3703487600526465e6,6.5326109728999995e6,6.996580833194761e6,1.056210808188521,-0.06297734737153891,-2.0930748633887286,-0.0007539404322685073,6.693452380952381e8,0.0028866695924598673,-0.0036406100247283746
2025-09-11,6.373102198264726e8,7.887046605938825e7,2.3319360734999996e8,-2.098813932915561e6,3.273449603500001e8,3.4889111014514714e6,6.6046404279e6,7.024877538736091e6,1.0475251797749983,-0.06516624995123456,-2.008929569637691,0.0020857289853459804,6.749076354679803e8,0.008275867181648522,-0.0061901381963025415
2025-09-12,6.376885849824526e8,6.360638198349963e7,2.4826887595999998e8,-1.9109598230468829e6,3.27724286862e8,3.6319596515202513e6,6.6046404279e6,7.042808073877504e6,1.03797049307435,-0.06303248087724315,-2.0048240897049534,0.000593514543950846,6.74681855500821e8,-0.00033459058591844837,0.0009281051298692944
2025-09-15,6.388132177130977e8,6.438305875032363e7,2.4881366863000003e8,-2.0713678752260525e6,3.2768785820800006e8,3.9225448994465005e6,7.133474867899999e6,7.068343525226268e6,1.0539295184649975,-0.07494703469142693,-1.8633253117654662,0.0017620547331063108,6.782738095238094e8,0.005309800690639577,-0.003547745957533266
2025-09-16,6.392842164294808e8,6.4445144112289906e7,2.495871221e8,-2.206664600809055e6,3.2745861481799996e8,4.011370586378785e6,7.133474867899999e6,7.077846033206376e6,1.0609627056778745,-0.06555204791431989,-1.941061347353237,0.0007370310355412357,6.773399014778326e8,-0.0013778382235969389,0.0021148692591381746
2025-09-17,6.407321975722089e8,6.442294364007157e7,2.4947726545999998e8,-1.7752824378626526e6,3.2860727090999997e8,4.011370586378785e6,7.133474867899999e6,7.082795978949631e6,1.04655330222772,-0.07715339401585987,-1.7537384338693527,0.002262442488284222,6.764983579638752e8,-0.0012431966912949122,0.003505639179579134
